"id";"id_str";"followers_count";"created_at";"updated_at"
8849;"40053694";1616542;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8850;"1084783141";6375;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8851;"133284193";84;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8852;"1081389350137532416";63;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8853;"179147542";242;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8854;"185344587";1851850;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8855;"1086232379482689536";286;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8856;"1081389350137532416";63;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8857;"1325494376";5455;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8858;"57906445";21040;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8859;"794866608";3948;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8860;"1233024544270684161";59;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8861;"2773697022";47;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8862;"25577585";636768;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8863;"54627754";11122;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8864;"863587335757336585";1396;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8865;"1909765362";165;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8866;"63508635";19152;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8867;"97445850";1534;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8868;"1093329310579154944";123;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8869;"218355933";276;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8870;"2900528733";7848;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8871;"2793462577";1618;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8872;"33014349";5652;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8873;"626138471";347;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8874;"264391266";516;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8875;"44251759";7336;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8876;"1104120809482866688";1849;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8877;"140480459";40541;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8878;"128372940";6871057;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8879;"1350454263386959872";18;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8880;"1226849278087352320";273;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8881;"139194124";1297;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8882;"1177021738053525504";201;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8883;"323263308";1614;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8884;"231407772";895;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8885;"1025103133981257728";50;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8886;"176269387";105;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8887;"2583179096";872;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8888;"231407772";895;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8889;"2654800357";3976;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8890;"717744189774151680";2384;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8891;"1093329310579154944";123;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8892;"1267667511895633921";217;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8893;"3181396187";21222;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8894;"25577585";636768;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8895;"25311569";2095;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8896;"1576755078";3293;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8897;"74849428";6270;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8898;"116751115";2496;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8899;"1335942718040793091";445;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8900;"1063411413845241856";3015;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8901;"153563550";4473;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8902;"948927124316008449";3393;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8903;"176832003";3636;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8904;"1325494376";5455;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8905;"140480459";40541;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8906;"1067790946090315776";3080;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8907;"57906445";21040;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8908;"97445850";1534;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8909;"2900528733";7848;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8910;"116751115";2496;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8911;"140669124";1351;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8912;"795228290";32;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8913;"3084916883";6202;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8914;"1350454263386959872";18;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8915;"169739656";2242;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8916;"46927498";12571;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8917;"44251759";7336;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8918;"1233024544270684161";59;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8919;"717744189774151680";2384;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8920;"1606503036";694;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8921;"2583179096";872;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8922;"1267667511895633921";217;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8923;"163165805";1513;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8924;"1104120809482866688";1849;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8925;"256661112";245;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8926;"429751053";3257;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8927;"211036828";563;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8928;"24761253";5273;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8929;"33014349";5652;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8930;"60053376";4365;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8931;"153563550";4473;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8932;"167968053";45;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8933;"3181396187";21222;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8934;"46927498";12571;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8935;"165113436";1634;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8936;"218355933";276;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8937;"167968053";45;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8938;"176269387";105;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8939;"2773697022";47;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8940;"1335942718040793091";445;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8941;"1093329310579154944";123;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8942;"2670726740";2657294;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8943;"583377940";7991;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8944;"58538668";23779;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8945;"342994346";256558;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8946;"813286";129738754;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8947;"1081389350137532416";63;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8948;"795228290";32;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8949;"155659213";92844255;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8950;"64563165";3642447;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8951;"1335942718040793091";445;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8952;"265024488";22016;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8953;"160537024";2230;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8954;"399115403";9938;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8955;"3183992440";16297;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8956;"1436541721";32277;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8957;"762402774260875265";1492834;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8958;"1351188841558913025";3248228;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8959;"4250596815";149732;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8960;"158487331";54021978;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8961;"1050121324436307970";108133;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8962;"106134926";70567;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8963;"2445921702";188207;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8964;"1002217423037255681";172;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8965;"1155204531942301698";148;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8966;"1335942718040793091";445;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8967;"750092719121375232";228;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8968;"27166575";1370;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8969;"74849428";6270;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8970;"1155204531942301698";148;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8971;"1335942718040793091";445;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8972;"25311569";2095;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8973;"2654800357";3976;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8974;"127285692";3566;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8975;"119373950";54;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8976;"632737286";1045;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8977;"1095138301844033537";478;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8978;"1063411413845241856";3015;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8979;"55152459";35149;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8980;"1576755078";3293;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8981;"116751115";2496;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8982;"863587335757336585";1396;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8983;"48122425";24250;"2021-07-13 23:59:07";"2021-07-13 23:59:07"
8984;"1118481835376431104";560;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
8985;"3294107902";2466;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
8986;"1177021738053525504";201;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
8987;"3092387621";1421;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
8988;"794866608";3948;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
8989;"137548563";12927;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
8990;"1095138301844033537";478;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
8991;"583377940";7991;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
8992;"3254270357";2557;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
8993;"823535524610797569";367;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
8994;"149115340";2017;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
8995;"429751053";3257;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
8996;"2793462577";1618;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
8997;"3084916883";6202;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
8998;"176832003";3636;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
8999;"3092387621";1421;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9000;"1118481835376431104";560;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9001;"140669124";1351;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9002;"1080814654195204096";15037;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9003;"632737286";1045;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9004;"164696186";5413;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9005;"1024403315164160000";71573;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9006;"794866608";3948;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9007;"58538668";23777;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9008;"2970617333";6197;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9009;"3294107902";2466;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9010;"1113965533542719488";1478;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9011;"25577585";636768;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9012;"63508635";19152;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9013;"1067790946090315776";3080;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9014;"164696186";5413;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9015;"85859074";18544;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9016;"78714361";2645;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9017;"1113965533542719488";1478;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9018;"48515258";3583;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9019;"292023005";572;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9020;"1226849278087352320";273;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9021;"18888488";145934;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9022;"33014349";5652;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9023;"1016611112";4137;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9024;"1307554087";6807;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9025;"54627754";11122;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9026;"36778216";29313;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9027;"1095733666003800064";286;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9028;"626138471";347;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9029;"179650596";2208;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9030;"60053376";4365;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9031;"1095733666003800064";286;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9032;"256661112";245;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9033;"48515258";3583;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9034;"169177005";32763;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9035;"48122425";24250;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9036;"179650596";2208;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9037;"179147542";242;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9038;"292023005";572;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9039;"1025103133981257728";50;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9040;"139194124";1297;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9041;"163165805";1513;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9042;"63508635";19152;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9043;"54223926";23981;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9044;"98934540";571;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9045;"1335942718040793091";445;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9046;"1086232379482689536";286;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9047;"274679920";5035;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9048;"78714361";2645;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9049;"2317252641";1456;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9050;"3254270357";2557;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9051;"2317252641";1456;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9052;"71882668";4490;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9053;"24761253";5273;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9054;"2583179096";872;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9055;"137548563";12927;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9056;"2209910422";416;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9057;"354095556";2238784;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9058;"1024403315164160000";71573;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9059;"823535524610797569";367;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9060;"323263308";1614;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9061;"1909765362";165;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9062;"264391266";516;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9063;"55152459";35149;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9064;"98934540";571;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9065;"88502425";3170;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9066;"149115340";2017;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9067;"2601784207";2674;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9068;"27166575";1370;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9069;"948927124316008449";3393;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9070;"1080814654195204096";15100;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9071;"2970617333";6197;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9072;"71882668";4490;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9073;"33374761";1227159;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9074;"28273230";2436671;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9075;"126436384";1430234;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9076;"528507920";146991;"2021-07-13 23:59:08";"2021-07-13 23:59:08"
9077;"2670726740";2657930;"2021-07-14 11:25:34";"2021-07-14 11:25:34"
9078;"25577585";636874;"2021-07-14 11:25:36";"2021-07-14 11:25:36"
9079;"342994346";256585;"2021-07-14 11:25:36";"2021-07-14 11:25:36"
9080;"1335942718040793091";448;"2021-07-14 11:25:37";"2021-07-14 11:25:37"
9081;"798892388366381056";487452;"2021-07-14 11:25:38";"2021-07-14 11:25:38"
9082;"1335942718040793091";448;"2021-07-14 11:25:39";"2021-07-14 11:25:39"
9083;"1084783141";6375;"2021-07-14 11:25:40";"2021-07-14 11:25:40"
9084;"1081389350137532416";63;"2021-07-14 11:25:41";"2021-07-14 11:25:41"
9085;"1335942718040793091";448;"2021-07-14 11:25:42";"2021-07-14 11:25:42"
9086;"127285692";3568;"2021-07-14 11:25:43";"2021-07-14 11:25:43"
9087;"1335942718040793091";448;"2021-07-14 11:25:44";"2021-07-14 11:25:44"
9088;"185344587";1851852;"2021-07-14 11:25:45";"2021-07-14 11:25:45"
9089;"68712576";2148240;"2021-07-14 11:25:46";"2021-07-14 11:25:46"
9090;"40053694";1616759;"2021-07-14 11:25:47";"2021-07-14 11:25:47"
9091;"1081389350137532416";63;"2021-07-14 11:25:48";"2021-07-14 11:25:48"
9092;"64563165";3642411;"2021-07-14 11:25:49";"2021-07-14 11:25:49"
9093;"63508635";19161;"2021-07-14 11:25:50";"2021-07-14 11:25:50"
9094;"155659213";92857285;"2021-07-14 11:25:51";"2021-07-14 11:25:51"
9095;"813286";129742180;"2021-07-14 11:25:52";"2021-07-14 11:25:52"
9096;"128372940";6871879;"2021-07-14 11:25:53";"2021-07-14 11:25:53"
9097;"33014349";5653;"2021-07-14 11:25:54";"2021-07-14 11:25:54"
9098;"1081389350137532416";63;"2021-07-14 11:25:55";"2021-07-14 11:25:55"
9099;"116751115";2496;"2021-07-14 11:25:56";"2021-07-14 11:25:56"
9100;"794866608";3948;"2021-07-14 11:25:57";"2021-07-14 11:25:57"
9101;"2583179096";872;"2021-07-14 11:25:59";"2021-07-14 11:25:59"
9102;"1093329310579154944";123;"2021-07-14 11:25:59";"2021-07-14 11:25:59"
9103;"116751115";2496;"2021-07-14 11:26:00";"2021-07-14 11:26:00"
9104;"794866608";3948;"2021-07-14 11:26:01";"2021-07-14 11:26:01"
9105;"2583179096";872;"2021-07-14 11:26:02";"2021-07-14 11:26:02"
9106;"1093329310579154944";123;"2021-07-14 11:26:03";"2021-07-14 11:26:03"
9107;"1025103133981257728";50;"2021-07-14 11:26:04";"2021-07-14 11:26:04"
9108;"2773697022";47;"2021-07-14 11:26:05";"2021-07-14 11:26:05"
9109;"1909765362";165;"2021-07-14 11:26:06";"2021-07-14 11:26:06"
9110;"1086232379482689536";286;"2021-07-14 11:26:07";"2021-07-14 11:26:07"
9111;"1118481835376431104";560;"2021-07-14 11:26:08";"2021-07-14 11:26:08"
9112;"1095733666003800064";286;"2021-07-14 11:26:09";"2021-07-14 11:26:09"
9113;"632737286";1045;"2021-07-14 11:26:10";"2021-07-14 11:26:10"
9114;"1095138301844033537";478;"2021-07-14 11:26:11";"2021-07-14 11:26:11"
9115;"2793462577";1619;"2021-07-14 11:26:13";"2021-07-14 11:26:13"
9116;"63508635";19161;"2021-07-14 11:26:13";"2021-07-14 11:26:13"
9117;"231407772";895;"2021-07-14 11:26:14";"2021-07-14 11:26:14"
9118;"167968053";45;"2021-07-14 11:26:15";"2021-07-14 11:26:15"
9119;"1177021738053525504";201;"2021-07-14 11:26:16";"2021-07-14 11:26:16"
9120;"795228290";32;"2021-07-14 11:26:17";"2021-07-14 11:26:17"
9121;"583377940";7991;"2021-07-14 11:26:18";"2021-07-14 11:26:18"
9122;"2317252641";1456;"2021-07-14 11:26:19";"2021-07-14 11:26:19"
9123;"179147542";242;"2021-07-14 11:26:20";"2021-07-14 11:26:20"
9124;"323263308";1615;"2021-07-14 11:26:21";"2021-07-14 11:26:21"
9125;"133284193";84;"2021-07-14 11:26:22";"2021-07-14 11:26:22"
9126;"140480459";40543;"2021-07-14 11:26:23";"2021-07-14 11:26:23"
9127;"1576755078";3294;"2021-07-14 11:26:24";"2021-07-14 11:26:24"
9128;"2654800357";3977;"2021-07-14 11:26:25";"2021-07-14 11:26:25"
9129;"3254270357";2558;"2021-07-14 11:26:26";"2021-07-14 11:26:26"
9130;"137548563";12929;"2021-07-14 11:26:27";"2021-07-14 11:26:27"
9131;"3092387621";1422;"2021-07-14 11:26:28";"2021-07-14 11:26:28"
9132;"25311569";2095;"2021-07-14 11:26:30";"2021-07-14 11:26:30"
9133;"1113965533542719488";1481;"2021-07-14 11:26:30";"2021-07-14 11:26:30"
9134;"163165805";1513;"2021-07-14 11:26:31";"2021-07-14 11:26:31"
9135;"97445850";1534;"2021-07-14 11:26:32";"2021-07-14 11:26:32"
9136;"1233024544270684161";59;"2021-07-14 11:26:33";"2021-07-14 11:26:33"
9137;"948927124316008449";3395;"2021-07-14 11:26:34";"2021-07-14 11:26:34"
9138;"119373950";54;"2021-07-14 11:26:35";"2021-07-14 11:26:35"
9139;"2970617333";6197;"2021-07-14 11:26:36";"2021-07-14 11:26:36"
9140;"48122425";24259;"2021-07-14 11:26:37";"2021-07-14 11:26:37"
9141;"1063411413845241856";3016;"2021-07-14 11:26:38";"2021-07-14 11:26:38"
9142;"1067790946090315776";3081;"2021-07-14 11:26:39";"2021-07-14 11:26:39"
9143;"1350454263386959872";18;"2021-07-14 11:26:40";"2021-07-14 11:26:40"
9144;"1104120809482866688";1850;"2021-07-14 11:26:41";"2021-07-14 11:26:41"
9145;"1325494376";5459;"2021-07-14 11:26:42";"2021-07-14 11:26:42"
9146;"25577585";636874;"2021-07-14 11:26:43";"2021-07-14 11:26:43"
9147;"74849428";6271;"2021-07-14 11:26:44";"2021-07-14 11:26:44"
9148;"176832003";3637;"2021-07-14 11:26:45";"2021-07-14 11:26:45"
9149;"71882668";4489;"2021-07-14 11:26:46";"2021-07-14 11:26:46"
9150;"78714361";2645;"2021-07-14 11:26:47";"2021-07-14 11:26:47"
9151;"139194124";1297;"2021-07-14 11:26:48";"2021-07-14 11:26:48"
9152;"863587335757336585";1396;"2021-07-14 11:26:49";"2021-07-14 11:26:49"
9153;"57906445";21046;"2021-07-14 11:26:50";"2021-07-14 11:26:50"
9154;"717744189774151680";2384;"2021-07-14 11:26:51";"2021-07-14 11:26:51"
9155;"140669124";1351;"2021-07-14 11:26:52";"2021-07-14 11:26:52"
9156;"429751053";3258;"2021-07-14 11:26:53";"2021-07-14 11:26:53"
9157;"164696186";5413;"2021-07-14 11:26:54";"2021-07-14 11:26:54"
9158;"179650596";2208;"2021-07-14 11:26:55";"2021-07-14 11:26:55"
9159;"264391266";517;"2021-07-14 11:26:56";"2021-07-14 11:26:56"
9160;"48515258";3584;"2021-07-14 11:26:57";"2021-07-14 11:26:57"
9161;"3181396187";21232;"2021-07-14 11:26:58";"2021-07-14 11:26:58"
9162;"2900528733";7850;"2021-07-14 11:26:59";"2021-07-14 11:26:59"
9163;"1267667511895633921";217;"2021-07-14 11:27:00";"2021-07-14 11:27:00"
9164;"176269387";105;"2021-07-14 11:27:01";"2021-07-14 11:27:01"
9165;"58538668";23784;"2021-07-14 11:27:02";"2021-07-14 11:27:02"
9166;"626138471";349;"2021-07-14 11:27:04";"2021-07-14 11:27:04"
9167;"55152459";35149;"2021-07-14 11:27:04";"2021-07-14 11:27:04"
9168;"3294107902";2467;"2021-07-14 11:27:05";"2021-07-14 11:27:05"
9169;"33014349";5653;"2021-07-14 11:27:06";"2021-07-14 11:27:06"
9170;"3084916883";6202;"2021-07-14 11:27:07";"2021-07-14 11:27:07"
9171;"153563550";4473;"2021-07-14 11:27:08";"2021-07-14 11:27:08"
9172;"218355933";276;"2021-07-14 11:27:09";"2021-07-14 11:27:09"
9173;"27166575";1370;"2021-07-14 11:27:10";"2021-07-14 11:27:10"
9174;"256661112";245;"2021-07-14 11:27:11";"2021-07-14 11:27:11"
9175;"823535524610797569";367;"2021-07-14 11:27:12";"2021-07-14 11:27:12"
9176;"292023005";572;"2021-07-14 11:27:13";"2021-07-14 11:27:13"
9177;"98934540";571;"2021-07-14 11:27:14";"2021-07-14 11:27:14"
9178;"149115340";2018;"2021-07-14 11:27:15";"2021-07-14 11:27:15"
9179;"54627754";11124;"2021-07-14 11:27:16";"2021-07-14 11:27:16"
9180;"1226849278087352320";273;"2021-07-14 11:27:17";"2021-07-14 11:27:17"
9181;"46927498";12573;"2021-07-14 11:27:18";"2021-07-14 11:27:18"
9182;"44251759";7338;"2021-07-14 11:27:19";"2021-07-14 11:27:19"
9183;"60053376";4366;"2021-07-14 11:27:21";"2021-07-14 11:27:21"
9184;"24761253";5274;"2021-07-14 11:27:21";"2021-07-14 11:27:21"
9185;"116751115";2496;"2021-07-14 11:27:22";"2021-07-14 11:27:22"
9186;"794866608";3948;"2021-07-14 11:27:23";"2021-07-14 11:27:23"
9187;"2583179096";872;"2021-07-14 11:27:24";"2021-07-14 11:27:24"
9188;"1025103133981257728";50;"2021-07-14 11:27:26";"2021-07-14 11:27:26"
9189;"1093329310579154944";123;"2021-07-14 11:27:26";"2021-07-14 11:27:26"
